18/08/2013 18:00,19/08/2013 02:00,0.916626471,159.8523593
18/08/2013 18:30,19/08/2013 02:30,0.813649681,160.0620254
18/08/2013 19:00,19/08/2013 03:00,0.668212303,160.5038777
18/08/2013 19:30,19/08/2013 03:30,0.484967983,162.0222773
18/08/2013 20:00,19/08/2013 04:00,0.270426042,169.3296336
18/08/2013 20:30,19/08/2013 04:30,0.074968849,233.7494324
18/08/2013 21:00,19/08/2013 05:00,0.253762398,323.2117015
18/08/2013 21:30,19/08/2013 05:30,0.492352774,331.7109559
18/08/2013 22:00,19/08/2013 06:00,0.690404717,332.6213196
18/08/2013 22:30,19/08/2013 06:30,0.824603901,332.140045
18/08/2013 23:00,19/08/2013 07:00,0.891758637,331.5909994
18/08/2013 23:30,19/08/2013 07:30,0.897528,331.2486294
19/08/2013 00:00,19/08/2013 08:00,0.850220898,330.8330516
19/08/2013 00:30,19/08/2013 08:30,0.757384815,330.3699431
19/08/2013 01:00,19/08/2013 09:00,0.624125064,329.5315555
19/08/2013 01:30,19/08/2013 09:30,0.451654278,327.3847076
19/08/2013 02:00,19/08/2013 10:00,0.23744256,295.5895158
19/08/2013 02:30,19/08/2013 10:30,0.059172912,215.7961595
19/08/2013 03:00,19/08/2013 11:00,0.320137321,159.50981
19/08/2013 03:30,19/08/2013 11:30,0.61886267,157.0727904
19/08/2013 04:00,19/08/2013 12:00,0.863107165,157.6540173
19/08/2013 04:30,19/08/2013 12:30,1.018604069,158.5426262
19/08/2013 05:00,19/08/2013 13:00,1.096253974,159.1626668
19/08/2013 05:30,19/08/2013 13:30,1.109593331,159.5107788
19/08/2013 06:00,19/08/2013 14:00,1.067108999,159.6583411
19/08/2013 06:30,19/08/2013 14:30,0.97576793,159.7723502
19/08/2013 07:00,19/08/2013 15:00,0.840786267,159.9992883
19/08/2013 07:30,19/08/2013 15:30,0.664496206,160.7662462
19/08/2013 08:00,19/08/2013 16:00,0.446497904,163.839285
19/08/2013 08:30,19/08/2013 16:30,0.193709569,182.5877796
19/08/2013 09:00,19/08/2013 17:00,0.171940548,311.1341143
19/08/2013 09:30,19/08/2013 17:30,0.486806155,328.8978004
19/08/2013 10:00,19/08/2013 18:00,0.760805426,331.9024773
19/08/2013 10:30,19/08/2013 18:30,0.95267771,332.266993
19/08/2013 11:00,19/08/2013 19:00,1.062205253,332.0164724
19/08/2013 11:30,19/08/2013 19:30,1.100738635,331.622421
19/08/2013 12:00,19/08/2013 20:00,1.07912761,331.2120137
19/08/2013 12:30,19/08/2013 20:30,1.00598889,330.9413824
19/08/2013 13:00,19/08/2013 21:00,0.888639971,330.5435989
